source_frame_index,frame_index,timestamp_seconds,track_id,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y
2,2,0.08333333333333333,4,1,car,0.8427852392196655,834.8104248046875,587.1297607421875,915.5409545898438,667.5517578125,875.1756896972656,627.3407592773438
2,2,0.08333333333333333,6,0,pedestrian,0.3442223370075226,460.47576904296875,686.2603149414062,490.2442932128906,786.7799682617188,475.3600311279297,736.5201416015625
2,2,0.08333333333333333,7,0,pedestrian,0.5274168252944946,548.30078125,593.2189331054688,569.5191650390625,658.6276245117188,558.9099731445312,625.9232788085938
2,2,0.08333333333333333,8,3,truck,0.34300845861434937,1062.33740234375,546.699462890625,1151.17724609375,639.7176513671875,1106.75732421875,593.2085571289062
2,2,0.08333333333333333,12,0,pedestrian,0.45433366298675537,211.67056274414062,685.5768432617188,245.8914337158203,762.1303100585938,228.78099822998047,723.8535766601562
2,2,0.08333333333333333,13,0,pedestrian,0.420245885848999,499.50152587890625,694.7786254882812,529.0404663085938,787.4868774414062,514.27099609375,741.1327514648438
2,2,0.08333333333333333,5,4,bus,0.33588483929634094,1087.4140625,680.2282104492188,1629.7733154296875,1075.262451171875,1358.5936889648438,877.7453308105469
3,3,0.125,1,0,pedestrian,0.4137444794178009,499.0511474609375,692.30810546875,527.752197265625,784.3706665039062,513.4016723632812,738.3393859863281
3,3,0.125,2,0,pedestrian,0.6822096109390259,1600.233642578125,667.54150390625,1636.0543212890625,763.1822509765625,1618.1439819335938,715.3618774414062
3,3,0.125,3,3,truck,0.4839877784252167,804.2450561523438,458.3131103515625,915.8628540039062,586.1640014648438,860.053955078125,522.2385559082031
3,3,0.125,4,1,car,0.8212676048278809,835.4275512695312,587.6571655273438,914.5026245117188,666.3502807617188,874.965087890625,627.0037231445312
3,3,0.125,6,0,pedestrian,0.3394295871257782,460.3437805175781,687.3475341796875,489.4639587402344,785.65966796875,474.90386962890625,736.5036010742188
3,3,0.125,7,0,pedestrian,0.4446214437484741,547.7883911132812,593.2962036132812,568.6758422851562,657.5824584960938,558.2321166992188,625.4393310546875
3,3,0.125,8,2,van,0.5001482963562012,1061.583984375,546.4945068359375,1151.21826171875,640.2810668945312,1106.401123046875,593.3877868652344
3,3,0.125,12,0,pedestrian,0.28136885166168213,211.70816040039062,684.8040771484375,246.2361602783203,762.0421752929688,228.97216033935547,723.4231262207031
3,3,0.125,13,0,pedestrian,0.5480384230613708,498.576904296875,695.1698608398438,528.2158203125,788.2547607421875,513.3963623046875,741.7123107910156
4,4,0.16666666666666666,1,0,pedestrian,0.31880277395248413,497.96923828125,691.7842407226562,526.1610107421875,782.1698608398438,512.0651245117188,736.97705078125
4,4,0.16666666666666666,2,0,pedestrian,0.35636332631111145,1600.281005859375,667.085205078125,1636.63427734375,763.9830322265625,1618.4576416015625,715.5341186523438
4,4,0.16666666666666666,3,3,truck,0.5315613746643066,804.1571044921875,459.0546875,914.5494384765625,585.51025390625,859.353271484375,522.282470703125
4,4,0.16666666666666666,4,1,car,0.7914414405822754,836.1290893554688,587.4918212890625,913.3385009765625,664.18212890625,874.7337951660156,625.8369750976562
4,4,0.16666666666666666,6,0,pedestrian,0.2674136459827423,457.7864685058594,687.1640014648438,486.5773010253906,784.4749755859375,472.181884765625,735.8194885253906
4,4,0.16666666666666666,7,0,pedestrian,0.4787406325340271,547.5064697265625,592.4515380859375,568.640625,657.521240234375,558.0735473632812,624.9863891601562
4,4,0.16666666666666666,8,2,van,0.47468432784080505,1065.300048828125,551.5419311523438,1150.8233642578125,640.8795166015625,1108.0617065429688,596.2107238769531
4,4,0.16666666666666666,13,0,pedestrian,0.5851512551307678,497.09259033203125,695.2490234375,527.0328369140625,789.2794799804688,512.0627136230469,742.2642517089844
4,4,0.16666666666666666,20,1,car,0.4724300503730774,916.4456787109375,485.4382019042969,946.17236328125,518.3335571289062,931.3090209960938,501.88587951660156
5,5,0.20833333333333334,3,3,truck,0.569251298904419,804.1566162109375,458.706787109375,913.4215698242188,583.761962890625,858.7890930175781,521.234375
5,5,0.20833333333333334,4,1,car,0.7444301247596741,835.7494506835938,586.3414306640625,912.3956298828125,662.40380859375,874.0725402832031,624.3726196289062
5,5,0.20833333333333334,6,0,pedestrian,0.2559014558792114,455.30810546875,687.0254516601562,484.2519226074219,785.1214599609375,469.78001403808594,736.0734558105469
5,5,0.20833333333333334,7,0,pedestrian,0.45270678400993347,546.9244995117188,592.1273803710938,568.2476806640625,657.7298583984375,557.5860900878906,624.9286193847656
5,5,0.20833333333333334,8,2,van,0.4363456070423126,1063.373046875,550.2647094726562,1151.764892578125,642.6061401367188,1107.5689697265625,596.4354248046875
5,5,0.20833333333333334,13,0,pedestrian,0.6586519479751587,494.49169921875,693.7103881835938,525.5057983398438,791.0751342773438,509.9987487792969,742.3927612304688
5,5,0.20833333333333334,20,1,car,0.4057405889034271,914.6563110351562,481.7723388671875,947.0420532226562,517.6146850585938,930.8491821289062,499.6935119628906
5,5,0.20833333333333334,12,0,pedestrian,0.3482663035392761,207.855224609375,685.783447265625,242.397705078125,762.8685913085938,225.12646484375,724.3260192871094
6,6,0.25,3,3,truck,0.5175444483757019,804.6163940429688,459.16668701171875,912.709228515625,582.6251220703125,858.6628112792969,520.8959045410156
6,6,0.25,4,1,car,0.5497063994407654,835.443359375,585.6162109375,912.0380859375,661.5433959960938,873.74072265625,623.5798034667969
6,6,0.25,7,0,pedestrian,0.42871272563934326,546.6559448242188,592.4395751953125,567.878173828125,657.6337890625,557.2670593261719,625.0366821289062
6,6,0.25,8,2,van,0.4388529658317566,1063.615478515625,550.5870361328125,1151.1766357421875,642.05810546875,1107.3960571289062,596.3225708007812
6,6,0.25,13,0,pedestrian,0.7020623683929443,493.1947021484375,693.21240234375,524.4906616210938,791.2515258789062,508.8426818847656,742.2319641113281
6,6,0.25,20,1,car,0.34134361147880554,914.5147094726562,481.3263244628906,946.9423828125,517.2161865234375,930.7285461425781,499.27125549316406
6,6,0.25,26,0,pedestrian,0.344352126121521,437.1405029296875,532.2802124023438,457.4186706542969,585.9007568359375,447.2795867919922,559.0904846191406
6,6,0.25,12,0,pedestrian,0.44875550270080566,207.7171630859375,686.5272216796875,242.3665008544922,763.8248901367188,225.04183197021484,725.1760559082031
7,7,0.2916666666666667,3,3,truck,0.4921521842479706,804.061767578125,457.306884765625,913.39306640625,582.0618286132812,858.7274169921875,519.6843566894531
7,7,0.2916666666666667,4,1,car,0.4489632844924927,834.7298583984375,585.1738891601562,910.0857543945312,659.7936401367188,872.4078063964844,622.4837646484375
7,7,0.2916666666666667,7,0,pedestrian,0.4050863981246948,545.593505859375,593.28369140625,566.93212890625,658.5718383789062,556.2628173828125,625.9277648925781
7,7,0.2916666666666667,8,2,van,0.27279132604599,1058.5078125,546.4234008789062,1151.245849609375,643.4067993164062,1104.8768310546875,594.9151000976562
7,7,0.2916666666666667,13,0,pedestrian,0.7403894662857056,492.683837890625,693.1943359375,524.031005859375,791.11279296875,508.357421875,742.153564453125
7,7,0.2916666666666667,20,1,car,0.2941702902317047,914.1825561523438,479.9306945800781,947.3040161132812,516.6807250976562,930.7432861328125,498.3057098388672
7,7,0.2916666666666667,26,0,pedestrian,0.3104720711708069,437.0323486328125,531.06201171875,457.5224304199219,585.259521484375,447.2773895263672,558.1607666015625
7,7,0.2916666666666667,12,0,pedestrian,0.44019627571105957,208.11843872070312,687.3143920898438,242.13116455078125,763.162353515625,225.1248016357422,725.2383728027344
7,7,0.2916666666666667,5,4,bus,0.26261788606643677,1088.567138671875,683.5509643554688,1622.539306640625,1071.2794189453125,1355.55322265625,877.4151916503906
7,7,0.2916666666666667,6,0,pedestrian,0.2573506534099579,454.6333312988281,686.72314453125,484.10491943359375,786.6153564453125,469.36912536621094,736.6692504882812
8,8,0.3333333333333333,3,3,truck,0.49232906103134155,803.9661865234375,455.9429626464844,913.827880859375,581.117431640625,858.8970336914062,518.5301971435547
8,8,0.3333333333333333,4,1,car,0.5874099731445312,834.2025146484375,584.28564453125,909.705810546875,659.0360107421875,871.9541625976562,621.6608276367188
8,8,0.3333333333333333,7,0,pedestrian,0.561786413192749,544.3508911132812,593.8600463867188,565.5818481445312,658.580810546875,554.9663696289062,626.2204284667969
8,8,0.3333333333333333,8,3,truck,0.31177183985710144,1055.8798828125,544.5468139648438,1151.486083984375,644.5804443359375,1103.6829833984375,594.5636291503906
8,8,0.3333333333333333,13,0,pedestrian,0.7060307860374451,492.3041687011719,692.6990966796875,523.7811889648438,790.8753662109375,508.0426788330078,741.7872314453125
8,8,0.3333333333333333,12,0,pedestrian,0.32396382093429565,209.2672119140625,688.4669189453125,241.21607971191406,759.5631713867188,225.24164581298828,724.0150451660156
8,8,0.3333333333333333,31,0,pedestrian,0.3984546363353729,460.50799560546875,686.7468872070312,490.585693359375,790.0402221679688,475.5468444824219,738.3935546875
8,8,0.3333333333333333,5,4,bus,0.542164146900177,1096.12255859375,695.5305786132812,1615.8126220703125,1070.7091064453125,1355.9675903320312,883.1198425292969
8,8,0.3333333333333333,6,0,pedestrian,0.2612723112106323,454.0416259765625,686.39892578125,483.36431884765625,785.4747924804688,468.7029724121094,735.9368591308594
9,9,0.375,3,3,truck,0.5201916098594666,804.6238403320312,455.207275390625,913.5128784179688,579.1446533203125,859.068359375,517.1759643554688
9,9,0.375,4,2,van,0.5796539187431335,832.8948974609375,581.684326171875,910.9161987304688,659.0363159179688,871.9055480957031,620.3603210449219
9,9,0.375,7,0,pedestrian,0.5521289110183716,543.9625854492188,594.0950317382812,565.365478515625,659.2113647460938,554.6640319824219,626.6531982421875
9,9,0.375,8,3,truck,0.32496947050094604,1054.504638671875,544.7935791015625,1151.9573974609375,646.7681884765625,1103.2310180664062,595.7808837890625
9,9,0.375,13,0,pedestrian,0.6605036854743958,491.5704345703125,692.0401000976562,523.2166748046875,790.606689453125,507.3935546875,741.3233947753906
9,9,0.375,12,0,pedestrian,0.316911518573761,208.57925415039062,688.1148681640625,240.58236694335938,758.6215209960938,224.580810546875,723.3681945800781
9,9,0.375,31,0,pedestrian,0.4192064702510834,458.7274475097656,685.9320678710938,489.24346923828125,790.6530151367188,473.98545837402344,738.2925415039062
9,9,0.375,5,4,bus,0.5514261722564697,1093.311767578125,694.5778198242188,1616.768310546875,1070.9893798828125,1355.0400390625,882.7835998535156
9,9,0.375,6,0,pedestrian,0.3388482630252838,453.56591796875,685.3452758789062,483.83447265625,787.3412475585938,468.7001953125,736.34326171875
9,9,0.375,34,1,car,0.3693263530731201,1065.231201171875,509.8087158203125,1104.17626953125,549.8280639648438,1084.7037353515625,529.8183898925781
10,10,0.4166666666666667,3,3,truck,0.5545027256011963,805.8550415039062,455.760009765625,913.3358154296875,577.9472045898438,859.5954284667969,516.8536071777344
10,10,0.4166666666666667,4,2,van,0.5892581939697266,833.0635986328125,580.6871948242188,910.9906616210938,657.9904174804688,872.0271301269531,619.3388061523438
10,10,0.4166666666666667,7,0,pedestrian,0.5208836793899536,543.3798217773438,593.7396850585938,565.38671875,660.5654907226562,554.3832702636719,627.152587890625
10,10,0.4166666666666667,8,3,truck,0.47555339336395264,1059.151611328125,547.777099609375,1153.3382568359375,646.4212036132812,1106.2449340820312,597.0991516113281
10,10,0.4166666666666667,13,0,pedestrian,0.6750671863555908,491.197021484375,691.7679443359375,523.1304321289062,791.14013671875,507.1637268066406,741.4540405273438
10,10,0.4166666666666667,12,0,pedestrian,0.3480284810066223,207.71543884277344,687.9371948242188,240.55111694335938,760.0150146484375,224.1332778930664,723.9761047363281
10,10,0.4166666666666667,31,0,pedestrian,0.45062392950057983,458.5303039550781,685.7057495117188,489.0479431152344,790.33251953125,473.78912353515625,738.0191345214844
10,10,0.4166666666666667,5,4,bus,0.6378651857376099,1092.574951171875,695.538818359375,1616.6749267578125,1070.8829345703125,1354.6249389648438,883.2108764648438
10,10,0.4166666666666667,6,0,pedestrian,0.3169340491294861,452.1934509277344,684.9049682617188,483.0861511230469,788.3843383789062,467.6398010253906,736.6446533203125
10,10,0.4166666666666667,34,1,car,0.36566808819770813,1065.217529296875,510.37396240234375,1103.412109375,549.5924072265625,1084.3148193359375,529.9831848144531
11,11,0.4583333333333333,3,3,truck,0.5498526692390442,807.058837890625,458.3036193847656,912.452392578125,577.68896484375,859.755615234375,517.9962921142578
11,11,0.4583333333333333,4,2,van,0.4555085003376007,833.2900390625,580.2008056640625,911.1513671875,657.3922119140625,872.220703125,618.7965087890625
11,11,0.4583333333333333,7,0,pedestrian,0.42258116602897644,542.2565307617188,594.115478515625,564.8358154296875,662.7196655273438,553.5461730957031,628.4175720214844
11,11,0.4583333333333333,8,3,truck,0.4403662383556366,1064.6307373046875,554.461669921875,1154.0772705078125,648.3756103515625,1109.35400390625,601.4186401367188
11,11,0.4583333333333333,13,0,pedestrian,0.677394688129425,491.6512145996094,692.8789672851562,523.2269287109375,790.9200439453125,507.43907165527344,741.8995056152344
11,11,0.4583333333333333,12,0,pedestrian,0.3671726882457733,206.2936553955078,687.6266479492188,240.15402221679688,761.6083374023438,223.22383880615234,724.6174926757812
11,11,0.4583333333333333,31,0,pedestrian,0.4271252453327179,458.0919494628906,685.621337890625,488.82940673828125,790.9420166015625,473.46067810058594,738.2816772460938
11,11,0.4583333333333333,5,4,bus,0.5671998858451843,1088.8297119140625,691.826904296875,1619.36767578125,1070.7913818359375,1354.0986938476562,881.3091430664062
11,11,0.4583333333333333,6,0,pedestrian,0.3079579770565033,451.8701171875,685.1180419921875,483.0668640136719,789.0718994140625,467.46849060058594,737.094970703125
11,11,0.4583333333333333,34,1,car,0.2502982020378113,1064.8958740234375,510.3028869628906,1103.775634765625,550.281494140625,1084.3357543945312,530.2921905517578
12,12,0.5,3,3,truck,0.5060309171676636,808.445556640625,461.2508544921875,911.9405517578125,577.8134155273438,860.1930541992188,519.5321350097656
12,12,0.5,4,2,van,0.4804503917694092,833.8690795898438,579.630126953125,911.5942993164062,656.5643310546875,872.731689453125,618.0972290039062
12,12,0.5,7,0,pedestrian,0.453443318605423,542.263671875,594.9965209960938,564.4584350585938,662.3391723632812,553.3610534667969,628.6678466796875
12,12,0.5,8,3,truck,0.5648195743560791,1063.027587890625,554.18212890625,1154.467041015625,650.6470336914062,1108.747314453125,602.4145812988281
12,12,0.5,13,0,pedestrian,0.6603002548217773,492.3152160644531,694.3226928710938,523.5538940429688,791.1096801757812,507.93455505371094,742.7161865234375
12,12,0.5,31,0,pedestrian,0.4313090443611145,458.6117858886719,686.4069213867188,489.2870788574219,791.43994140625,473.9494323730469,738.9234313964844
12,12,0.5,5,4,bus,0.3146570920944214,1084.839599609375,686.5875854492188,1623.6893310546875,1070.7802734375,1354.2644653320312,878.6839294433594
12,12,0.5,6,0,pedestrian,0.319160133600235,453.4507751464844,684.9563598632812,484.98394775390625,789.5545043945312,469.2173614501953,737.2554321289062
13,13,0.5416666666666666,3,3,truck,0.5041171312332153,809.3458862304688,462.19244384765625,912.4330444335938,577.5938720703125,860.8894653320312,519.8931579589844
13,13,0.5416666666666666,4,2,van,0.44276201725006104,834.7743530273438,579.0518188476562,912.267822265625,655.4114990234375,873.5210876464844,617.2316589355469
13,13,0.5416666666666666,7,0,pedestrian,0.3508491516113281,542.6574096679688,595.475341796875,564.586181640625,661.9291381835938,553.6217956542969,628.7022399902344
13,13,0.5416666666666666,8,3,truck,0.43895429372787476,1057.26953125,553.1629028320312,1152.944091796875,654.27734375,1105.1068115234375,603.7201232910156
13,13,0.5416666666666666,13,0,pedestrian,0.6625037789344788,492.3052062988281,694.8857421875,523.6424560546875,791.7425537109375,507.9738311767578,743.3141479492188
13,13,0.5416666666666666,31,0,pedestrian,0.4042283892631531,458.28021240234375,686.6978759765625,489.104248046875,792.1748046875,473.6922302246094,739.4363403320312
13,13,0.5416666666666666,6,0,pedestrian,0.30139899253845215,452.918701171875,684.5020751953125,484.9537353515625,790.4054565429688,468.93621826171875,737.4537658691406
13,13,0.5416666666666666,12,0,pedestrian,0.3077887296676636,204.774169921875,687.4217529296875,239.40919494628906,762.8076782226562,222.09168243408203,725.1147155761719
14,14,0.5833333333333334,3,3,truck,0.5505249500274658,808.9668579101562,459.8062438964844,913.98876953125,577.1021728515625,861.4778137207031,518.4542083740234
14,14,0.5833333333333334,4,2,van,0.4675242006778717,835.3143920898438,578.502685546875,912.6244506835938,654.3805541992188,873.9694213867188,616.4416198730469
14,14,0.5833333333333334,7,0,pedestrian,0.2844274044036865,542.343505859375,595.7420043945312,564.64404296875,663.2721557617188,553.4937744140625,629.507080078125
14,14,0.5833333333333334,8,3,truck,0.45142123103141785,1057.993408203125,557.7145385742188,1151.035888671875,655.9254760742188,1104.5146484375,606.8200073242188
14,14,0.5833333333333334,13,0,pedestrian,0.6579567790031433,491.7891540527344,694.4215087890625,523.65087890625,792.5455932617188,507.7200164794922,743.4835510253906
14,14,0.5833333333333334,31,0,pedestrian,0.3527054190635681,458.083984375,686.56982421875,489.00836181640625,792.4058227539062,473.5461730957031,739.4878234863281
14,14,0.5833333333333334,6,0,pedestrian,0.28389519453048706,452.46044921875,684.241455078125,484.7185363769531,790.529541015625,468.58949279785156,737.385498046875
14,14,0.5833333333333334,42,3,truck,0.4255237281322479,661.7568969726562,692.1937255859375,762.6697998046875,823.4307861328125,712.2133483886719,757.812255859375
14,14,0.5833333333333334,12,0,pedestrian,0.363874226808548,204.221435546875,688.128173828125,239.3490753173828,764.1441040039062,221.7852554321289,726.1361389160156
14,14,0.5833333333333334,5,4,bus,0.26704567670822144,1078.98876953125,672.7728881835938,1642.733154296875,1075.75634765625,1360.8609619140625,874.2646179199219
15,15,0.625,3,3,truck,0.4009239077568054,807.8948364257812,456.4049072265625,915.9089965820312,577.081787109375,861.9019165039062,516.7433471679688
15,15,0.625,4,1,car,0.4003823399543762,835.4254760742188,578.2399291992188,912.7509155273438,653.962158203125,874.0881958007812,616.1010437011719
15,15,0.625,8,3,truck,0.49930062890052795,1061.7066650390625,563.1240234375,1150.5570068359375,656.1257934570312,1106.1318359375,609.6249084472656
15,15,0.625,13,0,pedestrian,0.6641726493835449,491.3417053222656,693.9594116210938,523.6387939453125,793.0447998046875,507.49024963378906,743.5021057128906
15,15,0.625,31,0,pedestrian,0.352037638425827,457.87127685546875,686.9197998046875,488.86859130859375,793.0490112304688,473.36993408203125,739.9844055175781
15,15,0.625,6,0,pedestrian,0.26472437381744385,452.0622253417969,684.2440185546875,484.4213562011719,790.633056640625,468.2417907714844,737.4385375976562
15,15,0.625,12,0,pedestrian,0.3769727051258087,203.67355346679688,687.8660278320312,239.68724060058594,765.5516357421875,221.6803970336914,726.7088317871094
15,15,0.625,5,4,bus,0.40109384059906006,1077.5362548828125,670.4281616210938,1645.24560546875,1077.281005859375,1361.3909301757812,873.8545837402344
16,16,0.6666666666666666,3,3,truck,0.4840816259384155,808.048828125,455.0268249511719,916.7089233398438,576.4922485351562,862.3788757324219,515.7595367431641
16,16,0.6666666666666666,4,1,car,0.5993546843528748,835.900634765625,577.9675903320312,912.1263427734375,652.3574829101562,874.0134887695312,615.1625366210938
16,16,0.6666666666666666,8,3,truck,0.2953697443008423,1062.533935546875,565.0984497070312,1151.044677734375,657.247802734375,1106.789306640625,611.1731262207031
16,16,0.6666666666666666,13,0,pedestrian,0.6255389451980591,491.4823913574219,694.036865234375,523.7105102539062,792.7987670898438,507.59645080566406,743.4178161621094
16,16,0.6666666666666666,31,0,pedestrian,0.337804913520813,457.6907958984375,686.5048217773438,488.8830261230469,793.5315551757812,473.2869110107422,740.0181884765625
16,16,0.6666666666666666,6,0,pedestrian,0.2786000370979309,451.1017761230469,684.1343383789062,483.3652648925781,790.3042602539062,467.2335205078125,737.2192993164062
16,16,0.6666666666666666,12,0,pedestrian,0.34683144092559814,203.39088439941406,687.5372924804688,239.53355407714844,765.4108276367188,221.46221923828125,726.4740600585938
16,16,0.6666666666666666,5,4,bus,0.6397592425346375,1087.848388671875,688.4569702148438,1629.478515625,1074.9256591796875,1358.6634521484375,881.6913146972656
16,16,0.6666666666666666,42,3,truck,0.4211733341217041,665.6658325195312,685.0978393554688,766.3831787109375,816.0695190429688,716.0245056152344,750.5836791992188
17,17,0.7083333333333334,3,3,truck,0.33069074153900146,808.712646484375,455.68988037109375,916.3768310546875,575.89990234375,862.5447387695312,515.7948913574219
17,17,0.7083333333333334,4,1,car,0.8204375505447388,836.1837768554688,577.126708984375,911.737060546875,650.688720703125,873.9604187011719,613.90771484375
17,17,0.7083333333333334,8,2,van,0.38345465064048767,1053.9410400390625,554.6567993164062,1154.5242919921875,659.2853393554688,1104.232666015625,606.9710693359375
17,17,0.7083333333333334,13,0,pedestrian,0.6249827146530151,491.5674743652344,694.458740234375,523.5823974609375,792.3326416015625,507.57493591308594,743.3956909179688
17,17,0.7083333333333334,31,0,pedestrian,0.3124539256095886,457.263916015625,686.1207885742188,488.64129638671875,793.83740234375,472.9526062011719,739.9790954589844
17,17,0.7083333333333334,6,0,pedestrian,0.2652077078819275,450.9071960449219,682.8262939453125,483.4667053222656,789.75732421875,467.18695068359375,736.2918090820312
17,17,0.7083333333333334,5,4,bus,0.6151012182235718,1089.9520263671875,693.8238525390625,1624.0775146484375,1073.3438720703125,1357.0147705078125,883.5838623046875
17,17,0.7083333333333334,49,1,car,0.3306819200515747,932.041748046875,443.22381591796875,964.6098022460938,472.9059753417969,948.3257751464844,458.0648956298828
17,17,0.7083333333333334,7,0,pedestrian,0.3139246702194214,540.6469116210938,596.3153686523438,562.8485107421875,663.3849487304688,551.7477111816406,629.8501586914062
18,18,0.75,3,3,truck,0.4408288598060608,808.8444213867188,455.5771484375,916.5065307617188,575.8058471679688,862.6754760742188,515.6914978027344
18,18,0.75,4,1,car,0.5629606246948242,835.9635620117188,576.5512084960938,911.4326171875,649.8876953125,873.6980895996094,613.2194519042969
18,18,0.75,8,3,truck,0.3326493799686432,1054.9832763671875,556.1740112304688,1154.2139892578125,659.2591552734375,1104.5986328125,607.7165832519531
18,18,0.75,13,0,pedestrian,0.5788525342941284,491.5864562988281,694.7257080078125,523.4146118164062,791.8447265625,507.5005340576172,743.2852172851562
18,18,0.75,31,0,pedestrian,0.29327523708343506,456.9334411621094,686.598388671875,488.1766052246094,793.83251953125,472.5550231933594,740.2154541015625
18,18,0.75,6,0,pedestrian,0.27775728702545166,450.7798156738281,682.6724243164062,483.3367004394531,788.9812622070312,467.0582580566406,735.8268432617188
18,18,0.75,5,4,bus,0.42588087916374207,1092.7568359375,696.6084594726562,1624.753173828125,1073.10888671875,1358.7550048828125,884.8586730957031
18,18,0.75,49,1,car,0.3046853840351105,931.5958862304688,443.1656494140625,963.654052734375,472.3427429199219,947.6249694824219,457.7541961669922
18,18,0.75,7,0,pedestrian,0.35971373319625854,540.875,596.8075561523438,562.8958740234375,663.0756225585938,551.8854370117188,629.9415893554688
19,19,0.7916666666666666,3,3,truck,0.4512525498867035,809.3905639648438,456.73309326171875,916.0692749023438,575.6973876953125,862.7299194335938,516.2152404785156
19,19,0.7916666666666666,4,1,car,0.7951993942260742,835.966064453125,576.1453857421875,911.2257690429688,649.0936279296875,873.5959167480469,612.6195068359375
19,19,0.7916666666666666,8,3,truck,0.2879446744918823,1060.7548828125,564.5061645507812,1155.9935302734375,663.8960571289062,1108.3742065429688,614.2011108398438
19,19,0.7916666666666666,13,0,pedestrian,0.5330482125282288,491.2550964355469,695.1084594726562,523.1277465820312,792.0405883789062,507.19142150878906,743.5745239257812
19,19,0.7916666666666666,31,0,pedestrian,0.26471206545829773,457.6413879394531,688.43310546875,488.3153381347656,793.6486206054688,472.9783630371094,741.0408630371094
19,19,0.7916666666666666,6,0,pedestrian,0.26776421070098877,451.546630859375,683.2611083984375,483.9634704589844,788.2513427734375,467.7550506591797,735.7562255859375
19,19,0.7916666666666666,5,4,bus,0.36260905861854553,1091.9649658203125,698.5721435546875,1623.6116943359375,1073.1334228515625,1357.788330078125,885.852783203125
19,19,0.7916666666666666,7,0,pedestrian,0.33637291193008423,540.8613891601562,597.05908203125,562.8536987304688,663.0037231445312,551.8575439453125,630.0314025878906
