source_frame_index,frame_index,timestamp_seconds,track_id,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y
2,2,0.08333333333333333,3,3,truck,0.5760087370872498,803.38720703125,457.48651123046875,914.9823608398438,585.5851440429688,859.1847839355469,521.5358276367188
2,2,0.08333333333333333,4,1,car,0.8427852392196655,834.65576171875,587.116455078125,915.2828979492188,667.5553588867188,874.9693298339844,627.3359069824219
2,2,0.08333333333333333,6,0,pedestrian,0.3442223370075226,460.3354187011719,686.18017578125,489.917724609375,786.707763671875,475.12657165527344,736.4439697265625
2,2,0.08333333333333333,7,0,pedestrian,0.5274168252944946,547.9761352539062,593.1505737304688,569.3673706054688,658.5626831054688,558.6717529296875,625.8566284179688
2,2,0.08333333333333333,8,3,truck,0.34300845861434937,1061.15478515625,546.7264404296875,1151.97119140625,639.7625732421875,1106.56298828125,593.2445068359375
2,2,0.08333333333333333,12,0,pedestrian,0.45433366298675537,212.27503967285156,685.4554443359375,244.82180786132812,762.0164184570312,228.54842376708984,723.7359313964844
2,2,0.08333333333333333,13,0,pedestrian,0.420245885848999,499.53826904296875,694.7166137695312,528.5421752929688,787.4315185546875,514.0402221679688,741.0740661621094
2,2,0.08333333333333333,5,4,bus,0.33588483929634094,1080.166748046875,680.2584228515625,1636.671630859375,1075.334228515625,1358.419189453125,877.7963256835938
3,3,0.125,1,0,pedestrian,0.4137444794178009,499.1226806640625,692.350830078125,527.36865234375,784.41748046875,513.2456665039062,738.3841552734375
3,3,0.125,2,0,pedestrian,0.6822096109390259,1600.220703125,667.6909790039062,1635.7734375,763.3351440429688,1617.9970703125,715.5130615234375
3,3,0.125,3,3,truck,0.4839877784252167,804.7296752929688,458.38189697265625,915.1143188476562,586.2432861328125,859.9219970703125,522.3125915527344
3,3,0.125,4,1,car,0.8212676048278809,834.4918823242188,587.7281494140625,915.1571044921875,666.4290161132812,874.8244934082031,627.0785827636719
3,3,0.125,6,0,pedestrian,0.3394295871257782,460.1796875,687.3870849609375,489.3166198730469,785.7034301757812,474.74815368652344,736.5452575683594
3,3,0.125,7,0,pedestrian,0.4446214437484741,547.245849609375,593.343994140625,568.855224609375,657.633056640625,558.050537109375,625.488525390625
3,3,0.125,8,2,van,0.5001482963562012,1060.5419921875,546.5877075195312,1151.965087890625,640.3833618164062,1106.2535400390625,593.4855346679688
3,3,0.125,12,0,pedestrian,0.28136885166168213,211.81658935546875,684.8228149414062,245.88539123535156,762.0629272460938,228.85099029541016,723.44287109375
3,3,0.125,13,0,pedestrian,0.5480384230613708,498.73822021484375,695.2033081054688,527.4727783203125,788.2946166992188,513.1054992675781,741.7489624023438
4,4,0.16666666666666666,1,0,pedestrian,0.31880277395248413,497.83984375,691.756103515625,526.0733032226562,782.1436767578125,511.9565734863281,736.9498901367188
4,4,0.16666666666666666,2,0,pedestrian,0.35636332631111145,1599.7442626953125,667.1328125,1636.9669189453125,764.0315551757812,1618.3555908203125,715.5821838378906
4,4,0.16666666666666666,3,3,truck,0.5315613746643066,804.3734130859375,459.04486083984375,914.14013671875,585.507080078125,859.2567749023438,522.2759704589844
4,4,0.16666666666666666,4,1,car,0.7914414405822754,834.5979614257812,587.4837036132812,914.6754150390625,664.178955078125,874.6366882324219,625.8313293457031
4,4,0.16666666666666666,6,0,pedestrian,0.2674136459827423,457.9426574707031,687.137451171875,486.2176513671875,784.4522705078125,472.0801544189453,735.7948608398438
4,4,0.16666666666666666,7,0,pedestrian,0.4787406325340271,547.2867431640625,592.4228515625,568.5874633789062,657.4962768554688,557.9371032714844,624.9595642089844
4,4,0.16666666666666666,8,2,van,0.47468432784080505,1063.8465576171875,551.5484008789062,1152.0614013671875,640.892578125,1107.9539794921875,596.2204895019531
4,4,0.16666666666666666,13,0,pedestrian,0.5851512551307678,497.0118713378906,695.211669921875,526.7186889648438,789.2442626953125,511.8652801513672,742.2279663085938
4,4,0.16666666666666666,20,1,car,0.4724300503730774,914.8255004882812,485.4477844238281,947.442626953125,518.3475952148438,931.1340637207031,501.89768981933594
5,5,0.20833333333333334,3,3,truck,0.569251298904419,803.6270141601562,458.7105407714844,913.8414916992188,583.7630615234375,858.7342529296875,521.2368011474609
5,5,0.20833333333333334,4,1,car,0.7444301247596741,834.7357177734375,586.3448486328125,913.3212890625,662.40576171875,874.0285034179688,624.3753051757812
5,5,0.20833333333333334,6,0,pedestrian,0.2559014558792114,455.85498046875,687.0439453125,483.58343505859375,785.1412963867188,469.7192077636719,736.0926208496094
5,5,0.20833333333333334,7,0,pedestrian,0.45270678400993347,546.7089233398438,592.1366577148438,568.3132934570312,657.7406616210938,557.5111083984375,624.9386596679688
5,5,0.20833333333333334,8,2,van,0.4363456070423126,1062.9385986328125,550.2623291015625,1152.0947265625,642.6032104492188,1107.5166625976562,596.4327697753906
5,5,0.20833333333333334,13,0,pedestrian,0.6586519479751587,494.2891540527344,693.7169799804688,525.5100708007812,791.0806274414062,509.8996124267578,742.3988037109375
5,5,0.20833333333333334,20,1,car,0.4057405889034271,914.2249755859375,481.8047180175781,947.0364379882812,517.6502075195312,930.6307067871094,499.7274627685547
5,5,0.20833333333333334,12,0,pedestrian,0.3482663035392761,207.2134552001953,685.7705688476562,242.91629028320312,762.8580322265625,225.06487274169922,724.3143005371094
6,6,0.25,3,3,truck,0.5175444483757019,803.2897338867188,459.2168884277344,914.1641845703125,582.6624145507812,858.7269592285156,520.9396514892578
6,6,0.25,4,1,car,0.5497063994407654,834.6895751953125,585.6626586914062,912.9498291015625,661.5812377929688,873.8197021484375,623.6219482421875
6,6,0.25,7,0,pedestrian,0.42871272563934326,546.483154296875,592.5230712890625,568.172607421875,657.7164306640625,557.327880859375,625.1197509765625
6,6,0.25,8,2,van,0.4388529658317566,1063.5631103515625,550.6080322265625,1151.3741455078125,642.0693359375,1107.4686279296875,596.3386840820312
6,6,0.25,13,0,pedestrian,0.7020623683929443,492.682861328125,693.2936401367188,525.0994873046875,791.3291625976562,508.89117431640625,742.3114013671875
6,6,0.25,20,1,car,0.34134361147880554,914.5591430664062,481.3853759765625,946.7500610351562,517.275146484375,930.6546020507812,499.33026123046875
6,6,0.25,26,0,pedestrian,0.344352126121521,437.0068359375,532.3312377929688,457.33367919921875,585.952880859375,447.1702575683594,559.1420593261719
6,6,0.25,12,0,pedestrian,0.44875550270080566,207.4858856201172,686.6312866210938,242.7117156982422,763.9307250976562,225.0988006591797,725.281005859375
7,7,0.2916666666666667,3,3,truck,0.4921521842479706,803.1829833984375,457.35186767578125,914.5364379882812,582.0880126953125,858.8597106933594,519.7199401855469
7,7,0.2916666666666667,4,1,car,0.4489632844924927,834.1749267578125,585.2120971679688,910.9430541992188,659.818359375,872.5589904785156,622.5152282714844
7,7,0.2916666666666667,7,0,pedestrian,0.4050863981246948,545.2347412109375,593.37060546875,567.5936889648438,658.655029296875,556.4142150878906,626.0128173828125
7,7,0.2916666666666667,8,2,van,0.27279132604599,1059.10693359375,546.4271850585938,1150.90087890625,643.3970336914062,1105.00390625,594.912109375
7,7,0.2916666666666667,13,0,pedestrian,0.7403894662857056,492.0230712890625,693.2752685546875,524.9522094726562,791.1871337890625,508.4876403808594,742.231201171875
7,7,0.2916666666666667,20,1,car,0.2941702902317047,915.1477661132812,479.967041015625,946.3584594726562,516.7151489257812,930.7531127929688,498.3410949707031
7,7,0.2916666666666667,26,0,pedestrian,0.3104720711708069,437.0337219238281,531.1268310546875,457.2929992675781,585.3246459960938,447.1633605957031,558.2257385253906
7,7,0.2916666666666667,12,0,pedestrian,0.44019627571105957,208.0992431640625,687.4426879882812,242.4774627685547,763.2894897460938,225.2883529663086,725.3660888671875
7,7,0.2916666666666667,5,4,bus,0.26261788606643677,1078.2061767578125,683.5699462890625,1632.79736328125,1071.3212890625,1355.5017700195312,877.4456176757812
7,7,0.2916666666666667,6,0,pedestrian,0.2573506534099579,454.9267883300781,686.8268432617188,484.1249694824219,786.7166137695312,469.52587890625,736.771728515625
8,8,0.3333333333333333,3,3,truck,0.49232906103134155,803.0497436523438,455.9600830078125,915.0684204101562,581.1492309570312,859.05908203125,518.5546569824219
8,8,0.3333333333333333,4,1,car,0.5874099731445312,834.025634765625,584.3038940429688,910.1705322265625,659.0634155273438,872.0980834960938,621.6836547851562
8,8,0.3333333333333333,7,0,pedestrian,0.561786413192749,543.9811401367188,593.8364868164062,566.2791748046875,658.5613403320312,555.1301574707031,626.1989135742188
8,8,0.3333333333333333,8,3,truck,0.31177183985710144,1056.4423828125,544.6060180664062,1151.1976318359375,644.6535034179688,1103.8200073242188,594.6297607421875
8,8,0.3333333333333333,13,0,pedestrian,0.7060307860374451,491.8279113769531,692.6489868164062,524.43701171875,790.8319702148438,508.13246154785156,741.740478515625
8,8,0.3333333333333333,12,0,pedestrian,0.32396382093429565,209.05062866210938,688.380126953125,241.7027130126953,759.4884033203125,225.37667083740234,723.9342651367188
8,8,0.3333333333333333,31,0,pedestrian,0.3984546363353729,460.2914123535156,686.7100219726562,490.59149169921875,790.009033203125,475.4414520263672,738.3595275878906
8,8,0.3333333333333333,5,4,bus,0.542164146900177,1080.8240966796875,695.5787353515625,1631.119384765625,1070.8822021484375,1355.9717407226562,883.23046875
8,8,0.3333333333333333,6,0,pedestrian,0.2612723112106323,453.8014831542969,686.3579711914062,483.8612365722656,785.4396362304688,468.83135986328125,735.8988037109375
9,9,0.375,3,3,truck,0.5201916098594666,803.9344482421875,455.1559143066406,914.5173950195312,579.1257934570312,859.2259216308594,517.1408538818359
9,9,0.375,4,2,van,0.5796539187431335,833.3765258789062,581.642333984375,910.6868896484375,659.0134887695312,872.0317077636719,620.3279113769531
9,9,0.375,7,0,pedestrian,0.5521289110183716,543.7191772460938,593.9678344726562,565.86669921875,659.0930786132812,554.7929382324219,626.5304565429688
9,9,0.375,8,3,truck,0.32496947050094604,1054.8714599609375,544.8174438476562,1151.8607177734375,646.8223266601562,1103.3660888671875,595.8198852539062
9,9,0.375,13,0,pedestrian,0.6605036854743958,491.1954650878906,691.8860473632812,523.7039184570312,790.4664306640625,507.44969177246094,741.1762390136719
9,9,0.375,12,0,pedestrian,0.316911518573761,207.2119598388672,687.905029296875,242.12721252441406,758.4210815429688,224.66958618164062,723.1630554199219
9,9,0.375,31,0,pedestrian,0.4192064702510834,458.1202697753906,685.8402709960938,489.5369873046875,790.5670166015625,473.82862854003906,738.2036437988281
9,9,0.375,5,4,bus,0.5514261722564697,1080.341552734375,694.59716796875,1629.774658203125,1071.1878662109375,1355.05810546875,882.8925170898438
9,9,0.375,6,0,pedestrian,0.3388482630252838,453.162841796875,685.1890258789062,484.3963317871094,787.194091796875,468.7795867919922,736.1915588378906
9,9,0.375,34,1,car,0.3693263530731201,1065.2755126953125,509.859130859375,1104.0089111328125,549.8881225585938,1084.6422119140625,529.8736267089844
10,10,0.4166666666666667,3,3,truck,0.5545027256011963,805.22802734375,455.8368835449219,914.3462524414062,578.0157470703125,859.7871398925781,516.9263153076172
10,10,0.4166666666666667,4,2,van,0.5892581939697266,833.5743408203125,580.76220703125,910.8885498046875,658.0584106445312,872.2314453125,619.4103088378906
10,10,0.4166666666666667,7,0,pedestrian,0.5208836793899536,543.2726440429688,593.8297729492188,565.9075317382812,660.6549072265625,554.590087890625,627.2423400878906
10,10,0.4166666666666667,8,3,truck,0.47555339336395264,1059.764404296875,547.8438720703125,1153.132568359375,646.48193359375,1106.448486328125,597.1629028320312
10,10,0.4166666666666667,13,0,pedestrian,0.6750671863555908,491.0648193359375,691.8495483398438,523.6213989257812,791.2216796875,507.3431091308594,741.5356140136719
10,10,0.4166666666666667,12,0,pedestrian,0.3480284810066223,206.89988708496094,688.0463256835938,241.78648376464844,760.1234741210938,224.3431854248047,724.0848999023438
10,10,0.4166666666666667,31,0,pedestrian,0.45062392950057983,457.982666015625,685.8165283203125,489.54986572265625,790.4404907226562,473.7662658691406,738.1285095214844
10,10,0.4166666666666667,5,4,bus,0.6378651857376099,1080.578857421875,695.5863037109375,1629.05322265625,1070.913330078125,1354.8160400390625,883.2498168945312
10,10,0.4166666666666667,6,0,pedestrian,0.3169340491294861,451.5126037597656,684.9982299804688,484.2126770019531,788.4764404296875,467.8626403808594,736.7373352050781
10,10,0.4166666666666667,34,1,car,0.36566808819770813,1064.6387939453125,510.4768981933594,1103.8953857421875,549.6974487304688,1084.26708984375,530.0871734619141
11,11,0.4583333333333333,3,3,truck,0.5498526692390442,805.4903564453125,458.4676513671875,914.3264770507812,577.7901611328125,859.9084167480469,518.12890625
11,11,0.4583333333333333,4,2,van,0.4555085003376007,833.4291381835938,580.3485717773438,911.4414672851562,657.4959106445312,872.435302734375,618.9222412109375
11,11,0.4583333333333333,7,0,pedestrian,0.42258116602897644,542.3943481445312,594.42919921875,565.1599731445312,663.0208740234375,553.7771606445312,628.7250366210938
11,11,0.4583333333333333,8,3,truck,0.4403662383556366,1065.7952880859375,554.4956665039062,1153.333740234375,648.3524169921875,1109.5645141601562,601.4240417480469
11,11,0.4583333333333333,13,0,pedestrian,0.677394688129425,491.4680480957031,693.2095336914062,523.9217529296875,791.2308959960938,507.6949005126953,742.22021484375
11,11,0.4583333333333333,12,0,pedestrian,0.3671726882457733,205.5797119140625,688.1129150390625,241.42967224121094,762.0789184570312,223.50469207763672,725.0959167480469
11,11,0.4583333333333333,31,0,pedestrian,0.4271252453327179,457.795166015625,685.9005737304688,489.24322509765625,791.20654296875,473.5191955566406,738.5535583496094
11,11,0.4583333333333333,5,4,bus,0.5671998858451843,1079.9991455078125,691.8189086914062,1628.8779296875,1070.5084228515625,1354.4385375976562,881.1636657714844
11,11,0.4583333333333333,6,0,pedestrian,0.3079579770565033,451.1816711425781,685.481689453125,484.3447265625,789.4176635742188,467.76319885253906,737.4496765136719
11,11,0.4583333333333333,34,1,car,0.2502982020378113,1065.3858642578125,510.3450012207031,1103.186279296875,550.3143310546875,1084.2860717773438,530.3296661376953
12,12,0.5,3,3,truck,0.5060309171676636,805.8180541992188,461.3995666503906,914.8411865234375,577.9085083007812,860.3296203613281,519.6540374755859
12,12,0.5,4,2,van,0.4804503917694092,833.5861206054688,579.767578125,912.2607421875,656.6631469726562,872.9234313964844,618.2153625488281
12,12,0.5,7,0,pedestrian,0.453443318605423,542.3248291015625,595.2884521484375,564.8215942382812,662.618408203125,553.5732116699219,628.9534301757812
12,12,0.5,8,3,truck,0.5648195743560791,1065.1522216796875,554.2133178710938,1152.69091796875,650.6348266601562,1108.9215698242188,602.424072265625
12,12,0.5,13,0,pedestrian,0.6603002548217773,492.0914306640625,694.6174926757812,524.224365234375,791.3870239257812,508.15789794921875,743.0022583007812
12,12,0.5,31,0,pedestrian,0.4313090443611145,458.3788146972656,686.6178588867188,489.6179504394531,791.6401977539062,473.9983825683594,739.1290283203125
12,12,0.5,5,4,bus,0.3146570920944214,1078.5670166015625,686.5885620117188,1630.5716552734375,1070.5404052734375,1354.5693359375,878.5644836425781
12,12,0.5,6,0,pedestrian,0.319160133600235,452.7727966308594,685.2902221679688,486.1292419433594,789.87255859375,469.4510192871094,737.5813903808594
13,13,0.5416666666666666,3,3,truck,0.5041171312332153,806.2781372070312,462.263671875,915.7460327148438,577.6497192382812,861.0120849609375,519.9566955566406
13,13,0.5416666666666666,4,2,van,0.44276201725006104,833.5504760742188,579.1251831054688,913.7908935546875,655.4730834960938,873.6706848144531,617.2991333007812
13,13,0.5416666666666666,7,0,pedestrian,0.3508491516113281,542.6622314453125,595.6065673828125,564.8902587890625,662.0579223632812,553.7762451171875,628.8322448730469
13,13,0.5416666666666666,8,3,truck,0.43895429372787476,1058.6829833984375,553.2012939453125,1151.7159423828125,654.302490234375,1105.199462890625,603.7518920898438
13,13,0.5416666666666666,13,0,pedestrian,0.6625037789344788,491.9853820800781,695.0103149414062,524.2368774414062,791.8643188476562,508.1111297607422,743.4373168945312
13,13,0.5416666666666666,31,0,pedestrian,0.4042283892631531,458.063232421875,686.734619140625,489.2930908203125,792.2139892578125,473.67816162109375,739.4743041992188
13,13,0.5416666666666666,6,0,pedestrian,0.30139899253845215,452.3407287597656,684.6510009765625,485.84893798828125,790.5531616210938,469.09483337402344,737.6020812988281
13,13,0.5416666666666666,12,0,pedestrian,0.3077887296676636,204.24649047851562,687.7449951171875,240.39047241210938,763.1243896484375,222.3184814453125,725.4346923828125
14,14,0.5833333333333334,3,3,truck,0.5505249500274658,807.0968017578125,459.87921142578125,916.1533813476562,577.16455078125,861.6250915527344,518.5218811035156
14,14,0.5833333333333334,4,2,van,0.4675242006778717,833.9366455078125,578.5787963867188,914.3377075195312,654.447998046875,874.1371765136719,616.5133972167969
14,14,0.5833333333333334,7,0,pedestrian,0.2844274044036865,542.4015502929688,595.8605346679688,564.932373046875,663.3893432617188,553.6669616699219,629.6249389648438
14,14,0.5833333333333334,8,3,truck,0.45142123103141785,1058.2972412109375,557.7679443359375,1151.0294189453125,655.9691162109375,1104.663330078125,606.8685302734375
14,14,0.5833333333333334,13,0,pedestrian,0.6579567790031433,491.3578186035156,694.5335693359375,524.3988037109375,792.6565551757812,507.87831115722656,743.5950622558594
14,14,0.5833333333333334,31,0,pedestrian,0.3527054190635681,458.069091796875,686.60107421875,489.0677490234375,792.4397583007812,473.56842041015625,739.5204162597656
14,14,0.5833333333333334,6,0,pedestrian,0.28389519453048706,451.98876953125,684.3748779296875,485.5560302734375,790.6627807617188,468.77239990234375,737.5188293457031
14,14,0.5833333333333334,42,3,truck,0.4255237281322479,661.6565551757812,692.2814331054688,762.7399291992188,823.5189819335938,712.1982421875,757.9002075195312
14,14,0.5833333333333334,12,0,pedestrian,0.363874226808548,203.53799438476562,688.3258666992188,240.4232635498047,764.3417358398438,221.98062896728516,726.3338012695312
14,14,0.5833333333333334,5,4,bus,0.26704567670822144,1083.092529296875,672.8011474609375,1639.096435546875,1075.7415771484375,1361.094482421875,874.2713623046875
15,15,0.625,3,3,truck,0.4009239077568054,807.3634643554688,456.3964538574219,916.6378784179688,577.0806884765625,862.0006713867188,516.7385711669922
15,15,0.625,4,1,car,0.4003823399543762,834.3700561523438,578.2374267578125,914.0084228515625,653.9647827148438,874.1892395019531,616.1011047363281
15,15,0.625,8,3,truck,0.49930062890052795,1059.4969482421875,563.1350708007812,1152.92333984375,656.14453125,1106.2101440429688,609.6398010253906
15,15,0.625,13,0,pedestrian,0.6641726493835449,490.7641906738281,693.9338989257812,524.3560791015625,793.0238647460938,507.5601348876953,743.4788818359375
15,15,0.625,31,0,pedestrian,0.352037638425827,457.8927001953125,686.8231201171875,488.7555236816406,792.9598388671875,473.32411193847656,739.8914794921875
15,15,0.625,6,0,pedestrian,0.26472437381744385,451.6659851074219,684.2286987304688,485.00372314453125,790.624267578125,468.33485412597656,737.4264831542969
15,15,0.625,12,0,pedestrian,0.3769727051258087,203.12387084960938,687.8441162109375,240.42355346679688,765.5374145507812,221.77371215820312,726.6907653808594
15,15,0.625,5,4,bus,0.40109384059906006,1083.6978759765625,670.4180908203125,1639.286376953125,1077.3426513671875,1361.4921264648438,873.88037109375
16,16,0.6666666666666666,3,3,truck,0.4840816259384155,808.1172485351562,454.9725646972656,916.8277587890625,576.4553833007812,862.4725036621094,515.7139739990234
16,16,0.6666666666666666,4,1,car,0.5993546843528748,834.7175903320312,577.9222412109375,913.4799194335938,652.3242797851562,874.0987548828125,615.1232604980469
16,16,0.6666666666666666,8,3,truck,0.2953697443008423,1060.1943359375,565.0863037109375,1153.4930419921875,657.25048828125,1106.8436889648438,611.1683959960938
16,16,0.6666666666666666,13,0,pedestrian,0.6255389451980591,491.1524658203125,693.9368896484375,524.1231689453125,792.7078247070312,507.6378173828125,743.3223571777344
16,16,0.6666666666666666,31,0,pedestrian,0.337804913520813,457.9783020019531,686.3472290039062,488.48760986328125,793.3837890625,473.2329559326172,739.8655090332031
16,16,0.6666666666666666,6,0,pedestrian,0.2786000370979309,451.06231689453125,684.0401000976562,483.5360107421875,790.220947265625,467.2991638183594,737.1305236816406
16,16,0.6666666666666666,12,0,pedestrian,0.34683144092559814,203.12380981445312,687.4022216796875,239.92779541015625,765.287841796875,221.5258026123047,726.3450317382812
16,16,0.6666666666666666,5,4,bus,0.6397592425346375,1083.833251953125,688.4180297851562,1633.54052734375,1075.02197265625,1358.6868896484375,881.7200012207031
16,16,0.6666666666666666,42,3,truck,0.4211733341217041,665.4693603515625,685.1288452148438,766.4520263671875,816.111328125,715.960693359375,750.6200866699219
17,17,0.7083333333333334,3,3,truck,0.33069074153900146,808.367919921875,455.64886474609375,916.8292236328125,575.8528442382812,862.5985717773438,515.7508544921875
17,17,0.7083333333333334,4,1,car,0.8204375505447388,835.2078247070312,577.0873413085938,912.8450317382812,650.6446533203125,874.0264282226562,613.8659973144531
17,17,0.7083333333333334,8,2,van,0.38345465064048767,1052.893310546875,554.60302734375,1155.7330322265625,659.2308959960938,1104.3131713867188,606.9169616699219
17,17,0.7083333333333334,13,0,pedestrian,0.6249827146530151,491.2247314453125,694.431640625,524.0362548828125,792.3053588867188,507.6304931640625,743.3684997558594
17,17,0.7083333333333334,31,0,pedestrian,0.3124539256095886,457.4325866699219,686.0501098632812,488.4131774902344,793.768310546875,472.9228820800781,739.9092102050781
17,17,0.7083333333333334,6,0,pedestrian,0.2652077078819275,450.72308349609375,682.8099975585938,483.8059387207031,789.7422485351562,467.26451110839844,736.276123046875
17,17,0.7083333333333334,5,4,bus,0.6151012182235718,1082.073974609375,693.7508544921875,1632.10595703125,1073.281005859375,1357.0899658203125,883.5159301757812
17,17,0.7083333333333334,49,1,car,0.3306819200515747,931.8831176757812,443.25738525390625,964.6619262695312,472.9386901855469,948.2725219726562,458.09803771972656
17,17,0.7083333333333334,2,0,pedestrian,0.30695152282714844,1616.526611328125,678.595947265625,1653.3956298828125,776.4447021484375,1634.9611206054688,727.5203247070312
17,17,0.7083333333333334,7,0,pedestrian,0.3139246702194214,540.537841796875,596.2738037109375,563.1512451171875,663.34716796875,551.8445434570312,629.8104858398438
18,18,0.75,3,3,truck,0.4408288598060608,808.7938232421875,455.5338439941406,916.6068115234375,575.765869140625,862.7003173828125,515.6498565673828
18,18,0.75,4,1,car,0.5629606246948242,835.1383056640625,576.5125732421875,912.317138671875,649.8507690429688,873.7277221679688,613.1816711425781
18,18,0.75,8,3,truck,0.3326493799686432,1054.2144775390625,556.1343994140625,1155.075927734375,659.22607421875,1104.6452026367188,607.6802368164062
18,18,0.75,13,0,pedestrian,0.5788525342941284,491.247314453125,694.6762084960938,523.7662353515625,791.7984619140625,507.50677490234375,743.2373352050781
18,18,0.75,31,0,pedestrian,0.29327523708343506,456.9286804199219,686.5098876953125,488.0467834472656,793.748291015625,472.48773193359375,740.1290893554688
18,18,0.75,6,0,pedestrian,0.27775728702545166,450.1226806640625,682.628662109375,484.0433044433594,788.9411010742188,467.08299255371094,735.7848815917969
18,18,0.75,5,4,bus,0.42588087916374207,1083.6435546875,696.557861328125,1633.86962890625,1073.1072998046875,1358.756591796875,884.8325805664062
18,18,0.75,49,1,car,0.3046853840351105,930.6524658203125,443.216552734375,964.447265625,472.3958740234375,947.5498657226562,457.80621337890625
18,18,0.75,2,0,pedestrian,0.2528325915336609,1617.0882568359375,678.3319702148438,1655.3187255859375,772.9741821289062,1636.2034912109375,725.653076171875
18,18,0.75,7,0,pedestrian,0.35971373319625854,540.6015625,596.7606811523438,563.234130859375,663.0328979492188,551.9178466796875,629.8967895507812
19,19,0.7916666666666666,3,3,truck,0.4512525498867035,808.9722900390625,456.69000244140625,916.5938110351562,575.6660766601562,862.7830505371094,516.1780395507812
19,19,0.7916666666666666,4,1,car,0.7951993942260742,835.1063842773438,576.1094970703125,912.1885986328125,649.0652465820312,873.6474914550781,612.5873718261719
19,19,0.7916666666666666,8,3,truck,0.2879446744918823,1061.822998046875,564.48583984375,1155.0546875,663.8895263671875,1108.4388427734375,614.1876831054688
19,19,0.7916666666666666,13,0,pedestrian,0.5330482125282288,490.8088073730469,695.0398559570312,523.6109619140625,791.9776611328125,507.2098846435547,743.5087585449219
19,19,0.7916666666666666,31,0,pedestrian,0.26471206545829773,457.5626525878906,688.3275756835938,488.30322265625,793.5504150390625,472.9329376220703,740.9389953613281
