image_name,pred_index,class_id,class_name,confidence,x1,y1,x2,y2,area_px2,classification_confusion
0000001_05249_d_0000009.jpg,69,1,car,0.3387288749217987,898.9166259765625,37.98381042480469,951.56689453125,66.97879028320312,1526.5934762824327,False
0000001_05249_d_0000009.jpg,72,1,car,0.3073059618473053,832.3225708007812,14.1434326171875,873.5513916015625,35.82989501953125,894.1072721891105,False
0000001_05249_d_0000009.jpg,75,1,car,0.2890414297580719,1249.6732177734375,51.74693298339844,1291.294189453125,79.65092468261719,1161.3912482634187,False
0000001_05249_d_0000009.jpg,76,1,car,0.28604966402053833,1081.8980712890625,37.04388427734375,1126.176025390625,64.73616027832031,1226.157325739041,False
0000001_05249_d_0000009.jpg,77,1,car,0.276982843875885,840.2184448242188,115.4425048828125,892.1761474609375,146.97532653808594,1638.3729708613828,False
0000001_05249_d_0000009.jpg,79,1,car,0.27487820386886597,926.8749389648438,120.93031311035156,975.3651733398438,172.2103271484375,2486.5798994600773,False
0000001_05249_d_0000009.jpg,80,1,car,0.27023255825042725,879.2843627929688,32.70533752441406,926.1923217773438,58.44364929199219,1207.331672720611,False
0000001_05249_d_0000009.jpg,81,1,car,0.27022984623908997,836.4130249023438,113.82252502441406,889.4022216796875,146.87796020507812,1751.5809593489394,False
0000001_05249_d_0000009.jpg,83,1,car,0.26064977049827576,895.8800048828125,96.77384948730469,939.3929443359375,134.88839721679688,1658.4760076366365,False
0000001_05249_d_0000009.jpg,85,1,car,0.25411391258239746,712.8358764648438,89.57853698730469,754.5462646484375,127.96028137207031,1600.917457452044,False
0000021_00000_d_0000001.jpg,4,0,pedestrian,0.29019418358802795,464.7554931640625,248.4217071533203,480.5323181152344,294.3779602050781,725.0437598093413,False
0000021_00000_d_0000001.jpg,5,0,pedestrian,0.25989508628845215,502.88250732421875,270.15911865234375,519.1197509765625,318.93841552734375,792.0413285493851,False
0000022_00500_d_0000005.jpg,2,0,pedestrian,0.6166088581085205,446.34735107421875,194.54397583007812,458.025146484375,219.38172912597656,290.05020143743604,False
0000022_00500_d_0000005.jpg,6,0,pedestrian,0.5180792212486267,675.0360717773438,131.68173217773438,685.6870727539062,152.65646362304688,223.40188510715961,False
0000022_00500_d_0000005.jpg,7,0,pedestrian,0.5170456767082214,499.8620300292969,172.75718688964844,512.0224609375,209.1749725341797,442.8559661600739,False
0000022_00500_d_0000005.jpg,9,0,pedestrian,0.41037505865097046,410.94610595703125,299.3595275878906,437.8608703613281,356.21759033203125,1530.3213632432744,False
0000022_00500_d_0000005.jpg,12,0,pedestrian,0.3868147134780884,524.6715087890625,216.38754272460938,543.7622680664062,266.0505065917969,948.1036881878972,False
0000022_00500_d_0000005.jpg,13,0,pedestrian,0.3647072911262512,481.25958251953125,193.63540649414062,495.65032958984375,238.7855987548828,649.7449970003217,False
0000022_00500_d_0000005.jpg,15,0,pedestrian,0.28641432523727417,488.2334289550781,152.46885681152344,499.03656005859375,179.68702697753906,294.04146070126444,False
0000023_00300_d_0000009.jpg,2,1,car,0.5017455220222473,420.7542419433594,213.99586486816406,495.3338317871094,289.1772155761719,5606.994299702346,False
0000023_00300_d_0000009.jpg,3,0,pedestrian,0.4149520993232727,577.829345703125,138.53317260742188,587.468994140625,164.84739685058594,253.65987060964108,False
0000023_00300_d_0000009.jpg,4,0,pedestrian,0.4149512052536011,502.0643005371094,223.0961151123047,517.340576171875,267.8190612792969,683.2000528457575,False
0000023_00300_d_0000009.jpg,6,0,pedestrian,0.39011192321777344,564.7992553710938,192.2930145263672,578.5433959960938,232.2648468017578,549.3784838318825,False
0000023_00300_d_0000009.jpg,9,2,van,0.37046104669570923,420.7542419433594,213.99586486816406,495.3338317871094,289.1772155761719,5606.994299702346,False
0000023_00300_d_0000009.jpg,11,0,pedestrian,0.33564335107803345,536.4722900390625,221.98214721679688,553.368408203125,264.4765319824219,717.9901463091373,False
0000023_00300_d_0000009.jpg,12,0,pedestrian,0.3020768165588379,604.64306640625,152.11697387695312,614.7527465820312,178.06805419921875,262.3571222741157,False
0000023_00300_d_0000009.jpg,13,0,pedestrian,0.279439777135849,528.6322631835938,203.1913604736328,539.952392578125,234.44480895996094,353.7930808905512,False
0000023_00300_d_0000009.jpg,14,0,pedestrian,0.2624528110027313,608.5322265625,151.6412353515625,619.5693969726562,180.20118713378906,315.2210547262803,False
0000023_00300_d_0000009.jpg,15,0,pedestrian,0.254020094871521,530.173583984375,229.5830841064453,544.0811157226562,267.4388122558594,526.479740713723,False
0000026_01000_d_0000026.jpg,21,1,car,0.34756213426589966,529.9694213867188,265.2513427734375,714.4752807617188,360.7423400878906,17618.64852207899,False
0000026_03000_d_0000030.jpg,4,1,car,0.8965739607810974,804.4405517578125,15.778844833374023,867.5986328125,122.84588623046875,6762.148878843291,False
0000026_03000_d_0000030.jpg,8,3,truck,0.7407600283622742,348.7467956542969,624.2640380859375,506.7257080078125,694.45703125,11089.012714896351,False
0000026_03000_d_0000030.jpg,9,1,car,0.7191769480705261,1097.3929443359375,70.36176300048828,1238.7506103515625,135.43626403808594,9198.779583806172,False
0000026_03000_d_0000030.jpg,11,1,car,0.6292340159416199,1073.8424072265625,6.4017181396484375,1211.6947021484375,76.4144287109375,9651.412825953215,False
0000026_03000_d_0000030.jpg,15,1,car,0.27603745460510254,1115.2852783203125,136.8168487548828,1272.507568359375,210.44056701660156,11575.289586298168,False
0000026_04978_d_0000034.jpg,15,1,car,0.7274467349052429,574.9656372070312,106.54302215576172,608.243896484375,165.3440399169922,1956.7955148299225,True
0000026_04978_d_0000034.jpg,17,1,car,0.6666972637176514,573.4464111328125,73.30902862548828,608.7591552734375,107.33594512939453,1201.5837963968515,False
0000026_04978_d_0000034.jpg,19,1,car,0.5676119923591614,556.6821899414062,26.4054012298584,609.4680786132812,55.59668731689453,1540.887977579143,False
0000026_04978_d_0000034.jpg,20,1,car,0.5178266167640686,837.426513671875,369.60601806640625,918.55029296875,410.72900390625,3336.0520273,False
0000026_04978_d_0000034.jpg,23,0,pedestrian,0.34359291195869446,630.27734375,248.24996948242188,642.8591918945312,274.3182373046875,327.98698713071644,False
0000026_04978_d_0000034.jpg,26,1,car,0.295805424451828,74.02083587646484,188.80694580078125,156.90231323242188,227.94976806640625,3244.214937256649,False
0000026_04978_d_0000034.jpg,27,1,car,0.2956256866455078,98.03311920166016,138.7182159423828,190.40298461914062,175.5171356201172,3399.111258140998,False
0000069_00713_d_0000003.jpg,14,0,pedestrian,0.3661467134952545,1215.6044921875,58.594566345214844,1243.8065185546875,105.22400665283203,1315.0447050426155,False
0000069_00713_d_0000003.jpg,17,0,pedestrian,0.3159327805042267,143.08596801757812,69.92415618896484,173.05726623535156,114.15231323242188,1325.5752843719674,False
0000069_00713_d_0000003.jpg,19,0,pedestrian,0.29853925108909607,280.6095886230469,1.661031723022461,301.32220458984375,52.02988052368164,1043.270621897711,False
0000069_00713_d_0000003.jpg,22,0,pedestrian,0.2532218396663666,530.5101928710938,8.670976638793945,547.5318603515625,43.99816131591797,601.3275905951159,False
0000069_02480_d_0000007.jpg,3,0,pedestrian,0.7832544445991516,290.8929138183594,263.64727783203125,322.429443359375,341.6019287109375,2458.4191503021866,False
0000069_02480_d_0000007.jpg,7,0,pedestrian,0.7073982954025269,1050.7059326171875,644.2295532226562,1132.9066162109375,761.8140258789062,9665.524032354355,False
0000069_02480_d_0000007.jpg,12,0,pedestrian,0.4480615258216858,283.50262451171875,206.18287658691406,317.7348327636719,283.82861328125,2657.9850283968262,False
0000069_02480_d_0000007.jpg,13,0,pedestrian,0.4239893853664398,785.6264038085938,668.7862548828125,848.538330078125,764.5098266601562,6022.154289912432,False
0000069_02480_d_0000007.jpg,18,0,pedestrian,0.32712873816490173,497.1968688964844,173.89044189453125,510.8397521972656,211.12631225585938,508.00463394261897,False
0000069_02480_d_0000007.jpg,25,0,pedestrian,0.2613760232925415,1144.44580078125,208.5512237548828,1157.8160400390625,240.4905242919922,427.03608990833163,False
0000069_02480_d_0000007.jpg,26,0,pedestrian,0.2607928216457367,800.4768676757812,217.73147583007812,818.3524780273438,260.9916076660156,773.3012604564428,False
0000086_00000_d_0000001.jpg,7,0,pedestrian,0.6102204918861389,398.1298828125,476.2776794433594,435.26715087890625,538.7350463867188,2319.4959788974375,False
0000086_00000_d_0000001.jpg,12,0,pedestrian,0.46386629343032837,249.0827178955078,342.68316650390625,291.8097839355469,418.6641540527344,3246.444672786165,False
0000086_00000_d_0000001.jpg,16,0,pedestrian,0.39887887239456177,345.2319030761719,473.8420104980469,395.0534362792969,538.6322021484375,3227.9466845467687,False
0000086_00000_d_0000001.jpg,17,0,pedestrian,0.38393956422805786,627.6380615234375,210.82420349121094,650.1910400390625,265.52435302734375,1233.6512972898781,False
0000086_00000_d_0000001.jpg,20,0,pedestrian,0.33050447702407837,5.169699668884277,334.2327575683594,50.572242736816406,379.48260498046875,2054.458145945653,False
0000086_00000_d_0000001.jpg,21,0,pedestrian,0.30572256445884705,535.8612670898438,201.33975219726562,552.3316040039062,227.7700653076172,435.3161616716534,False
0000086_00000_d_0000001.jpg,22,0,pedestrian,0.30370548367500305,185.47842407226562,203.104248046875,203.47787475585938,238.64625549316406,639.7366102254018,False
0000086_00000_d_0000001.jpg,25,0,pedestrian,0.2681311070919037,563.212646484375,123.73081970214844,573.5360107421875,144.3612823486328,212.97578070685267,False
0000103_02964_d_0000030.jpg,0,4,bus,0.5694876909255981,880.6443481445312,192.39187622070312,1286.0186767578125,576.6156005859375,155754.43430185132,True
0000103_02964_d_0000030.jpg,1,4,bus,0.39427775144577026,402.8458557128906,0.0,896.50537109375,165.3669891357422,81634.98771674233,True
0000103_04513_d_0000034.jpg,1,1,car,0.36697494983673096,1133.14013671875,300.1048278808594,1245.8128662109375,464.6689147949219,18541.884848996997,False
0000116_00351_d_0000083.jpg,6,0,pedestrian,0.6789232492446899,458.1826477050781,500.02783203125,474.1183166503906,539.2976684570312,625.7911128178239,False
0000116_00351_d_0000083.jpg,7,0,pedestrian,0.6091068387031555,175.34814453125,417.1681213378906,192.01318359375,448.6441345214844,524.5489892363548,False
0000116_00351_d_0000083.jpg,11,0,pedestrian,0.471259742975235,590.80029296875,387.5702819824219,604.3048706054688,423.0506591796875,479.14750844053924,False
0000116_00351_d_0000083.jpg,13,0,pedestrian,0.4643903076648712,39.10350036621094,460.8197937011719,55.713104248046875,498.1282653808594,619.6789360363036,False
0000116_00351_d_0000083.jpg,14,1,car,0.41751205921173096,275.83294677734375,355.42510986328125,322.7491149902344,396.3427734375,1919.6999871265143,False
0000116_00351_d_0000083.jpg,15,1,car,0.40858229994773865,510.63824462890625,281.2794189453125,531.6494750976562,299.2654724121094,377.90911461412907,False
0000116_00351_d_0000083.jpg,17,1,car,0.3547016978263855,509.8200988769531,260.9392395019531,532.2244873046875,280.3493347167969,434.8713126126677,True
0000116_00351_d_0000083.jpg,19,0,pedestrian,0.3029365837574005,569.364990234375,498.5744323730469,588.6975708007812,540.0,800.8631236571819,False
0000116_00351_d_0000083.jpg,20,0,pedestrian,0.29982003569602966,252.8027801513672,469.71343994140625,270.35943603515625,511.540771484375,734.3480664370582,False
0000116_00351_d_0000083.jpg,21,1,car,0.2869742214679718,407.2364501953125,192.1024932861328,426.31488037109375,205.76687622070312,260.6949757123366,False
0000117_00112_d_0000087.jpg,12,1,car,0.5283586978912354,713.7461547851562,4.321172714233398,743.9022827148438,44.768577575683594,1219.7371154257562,True
0000117_00112_d_0000087.jpg,15,0,pedestrian,0.4394823908805847,380.3707580566406,93.46971130371094,392.3806457519531,125.08826446533203,379.7352725593373,False
0000117_00112_d_0000087.jpg,19,0,pedestrian,0.4156186878681183,208.5762176513672,167.93711853027344,222.97637939453125,203.6403045654297,514.1316536525264,False
0000117_00112_d_0000087.jpg,21,0,pedestrian,0.36485040187835693,306.6375732421875,124.30892944335938,320.45904541015625,155.9828338623047,437.77998837735504,False
0000117_00112_d_0000087.jpg,26,1,car,0.33983713388442993,695.5965576171875,105.52841186523438,733.480224609375,151.97618103027344,1759.6118195783347,False
0000117_00112_d_0000087.jpg,27,0,pedestrian,0.3312707841396332,33.01175308227539,188.5801239013672,50.28006362915039,222.45140075683594,584.8997273594141,False
0000117_00112_d_0000087.jpg,29,0,pedestrian,0.3191941976547241,394.3699951171875,72.22463989257812,406.32452392578125,103.41375732421875,372.85120285116136,False
0000117_00112_d_0000087.jpg,32,0,pedestrian,0.299730509519577,407.8922424316406,103.3006591796875,419.37347412109375,131.32896423339844,321.7994641843252,False
0000117_00112_d_0000087.jpg,38,0,pedestrian,0.2875122129917145,122.78443908691406,198.8661651611328,139.24026489257812,229.23890686035156,499.80854664277285,False
0000117_00112_d_0000087.jpg,40,0,pedestrian,0.28217387199401855,62.813560485839844,180.9608612060547,80.80635070800781,218.3380126953125,672.5192458484089,False
0000117_00112_d_0000087.jpg,42,0,pedestrian,0.27618059515953064,220.0084228515625,92.28578186035156,233.6448516845703,122.62150573730469,413.67093974584714,False
0000117_00112_d_0000087.jpg,43,0,pedestrian,0.2747027277946472,411.5090637207031,84.99714660644531,422.9839172363281,119.15447235107422,391.9503094051033,False
0000117_00112_d_0000087.jpg,49,0,pedestrian,0.2666151821613312,240.5026092529297,97.28716278076172,254.8826904296875,134.18951416015625,530.658808448934,False
0000117_00112_d_0000087.jpg,50,0,pedestrian,0.26146015524864197,66.5421371459961,178.89483642578125,82.9250259399414,209.2478485107422,497.2700215491932,False
0000117_00112_d_0000087.jpg,53,1,car,0.2537097930908203,418.4756774902344,110.00308990478516,463.3817443847656,151.6452178955078,1869.9841851820238,False
0000117_03096_d_0000091.jpg,3,2,van,0.8027037978172302,1003.6920776367188,297.14642333984375,1066.0638427734375,346.4603271484375,3075.7952263243496,False
0000117_03096_d_0000091.jpg,7,1,car,0.5716191530227661,215.93746948242188,376.9577331542969,311.2557373046875,447.6239013671875,6735.776747689582,False
0000117_03096_d_0000091.jpg,9,1,car,0.5106399655342102,1067.04541015625,336.8533630371094,1139.510986328125,402.029541015625,4723.029289893806,False
0000117_03096_d_0000091.jpg,13,0,pedestrian,0.44136375188827515,24.367502212524414,428.11163330078125,48.99847412109375,480.70782470703125,1295.4953130250797,False
0000117_03096_d_0000091.jpg,14,1,car,0.4404197335243225,646.8717651367188,92.92929077148438,663.4434814453125,105.0628890991211,201.07454928802326,False
0000117_03096_d_0000091.jpg,18,0,pedestrian,0.41508907079696655,1176.3643798828125,275.19378662109375,1190.341796875,309.17828369140625,475.01548682153225,False
0000117_03096_d_0000091.jpg,19,1,car,0.3837011754512787,680.4589233398438,56.576210021972656,691.3075561523438,64.75688934326172,88.74918611347675,False
0000117_03096_d_0000091.jpg,20,2,van,0.37419673800468445,632.0860595703125,437.0719299316406,690.8794555664062,540.6542358398438,6089.955529449508,False
0000117_03096_d_0000091.jpg,22,0,pedestrian,0.3694555461406708,1202.0916748046875,327.222900390625,1217.949951171875,362.71929931640625,562.9117042049766,False
0000117_03096_d_0000091.jpg,23,0,pedestrian,0.345101535320282,1118.8590087890625,234.2078094482422,1130.958984375,265.5074768066406,378.725210884586,False
0000117_03096_d_0000091.jpg,24,0,pedestrian,0.3269132971763611,1071.212646484375,260.85540771484375,1083.5068359375,291.4253845214844,375.83308643847704,False
0000117_03096_d_0000091.jpg,25,0,pedestrian,0.32602986693382263,1104.7159423828125,306.20770263671875,1118.3804931640625,337.26275634765625,424.3533584475517,False
0000117_03096_d_0000091.jpg,26,0,pedestrian,0.31339776515960693,1220.9620361328125,323.5709228515625,1238.517578125,361.0202331542969,657.4429395981133,False
0000117_03096_d_0000091.jpg,27,2,van,0.29160231351852417,474.4766540527344,275.1183166503906,536.548583984375,333.4346008300781,3619.804305475205,False
0000117_03096_d_0000091.jpg,28,0,pedestrian,0.28904321789741516,1195.5589599609375,275.8593444824219,1209.876953125,307.5775451660156,454.1409805640578,False
0000117_03096_d_0000091.jpg,29,0,pedestrian,0.28317883610725403,1090.0987548828125,292.193603515625,1101.986328125,327.4797058105469,419.4661254622042,False
0000117_03096_d_0000091.jpg,31,0,pedestrian,0.26355016231536865,1100.729248046875,392.9078063964844,1119.5924072265625,440.1168212890625,890.511162634939,False
0000117_03096_d_0000091.jpg,32,0,pedestrian,0.2629816234111786,1143.43115234375,255.447265625,1157.3922119140625,286.4178771972656,432.38255308941007,False
0000117_03096_d_0000091.jpg,33,0,pedestrian,0.25859740376472473,1042.3299560546875,256.1170959472656,1055.8912353515625,284.27191162109375,381.8153189048171,False
0000154_00401_d_0000001.jpg,2,1,car,0.7415894269943237,422.2929382324219,337.4415283203125,451.62628173828125,370.4396057128906,967.9439391894266,False
0000154_00401_d_0000001.jpg,5,1,car,0.5936641693115234,720.8021240234375,349.010498046875,778.8872680664062,387.7879333496094,2252.3929151762277,True
0000154_00401_d_0000001.jpg,7,1,car,0.42377540469169617,587.29296875,265.7716369628906,601.8883666992188,281.0504150390625,222.99984619952738,False
0000154_00401_d_0000001.jpg,8,1,car,0.3262559473514557,914.089599609375,498.2023620605469,960.0,538.970703125,1871.690861530602,True
0000154_02001_d_0000001.jpg,5,1,car,0.8267334699630737,417.39581298828125,299.92706298828125,440.9601135253906,322.62432861328125,534.8451885581017,True
0000154_02001_d_0000001.jpg,10,0,pedestrian,0.499726802110672,601.7192993164062,436.5267333984375,615.2399291992188,474.8961181640625,518.7782502472401,False
0000154_02001_d_0000001.jpg,13,1,car,0.4153086245059967,532.8362426757812,322.3605041503906,554.2667236328125,341.3173828125,406.255027173087,False
0000154_02001_d_0000001.jpg,14,1,car,0.4033001661300659,178.82125854492188,356.2532958984375,217.10321044921875,395.627685546875,1507.3284907825291,False
0000154_02001_d_0000001.jpg,15,1,car,0.3863295614719391,476.6427001953125,250.5764923095703,492.2709045410156,260.7159118652344,158.46092076273635,False
0000154_02001_d_0000001.jpg,16,1,car,0.3809003531932831,385.1554870605469,262.7322998046875,400.5809326171875,278.29608154296875,240.078267859295,False
0000154_02001_d_0000001.jpg,17,1,car,0.30419111251831055,384.178466796875,260.9813537597656,399.8512878417969,277.7149658203125,262.26290726009756,False
0000154_02001_d_0000001.jpg,18,1,car,0.3014145791530609,243.49169921875,267.61114501953125,266.9183044433594,280.95098876953125,312.5072532892227,False
0000154_02001_d_0000001.jpg,19,1,car,0.2895996570587158,397.4967346191406,277.7546081542969,416.1197509765625,294.1426696777344,305.1951378174126,False
0000154_02001_d_0000001.jpg,21,1,car,0.27675414085388184,463.7176513671875,255.20791625976562,476.0674743652344,266.5219421386719,139.72621699981391,False
0000154_02001_d_0000001.jpg,22,0,pedestrian,0.27499592304229736,60.93596649169922,371.01446533203125,71.43920135498047,397.7591857910156,280.906080333516,False
0000154_02001_d_0000001.jpg,23,1,car,0.2501257061958313,462.8685607910156,251.40069580078125,475.8956298828125,260.8768615722656,123.44666623044759,False
0000155_01201_d_0000001.jpg,4,1,car,0.7093868851661682,397.89984130859375,165.26751708984375,441.1393737792969,186.15380859375,903.1134796757251,True
0000155_01201_d_0000001.jpg,8,2,van,0.43252861499786377,221.73614501953125,243.5130157470703,255.59957885742188,281.29296875,1279.3589389133267,False
0000155_01201_d_0000001.jpg,11,1,car,0.3211623430252075,316.375732421875,124.42797088623047,329.6920471191406,135.9944610595703,154.0230230910238,False
0000155_01201_d_0000001.jpg,14,0,pedestrian,0.2597086429595947,453.88726806640625,163.89532470703125,460.08306884765625,179.31541442871094,95.5398039445281,False
0000155_01201_d_0000001.jpg,15,1,car,0.25062063336372375,458.3742370605469,456.9310302734375,519.559326171875,538.4727172851562,4989.135386100039,False
0000162_00801_d_0000001.jpg,3,1,car,0.6974005103111267,70.57585906982422,351.5849609375,165.61483764648438,401.4889831542969,4742.827298351331,False
0000162_00801_d_0000001.jpg,5,1,car,0.6864079236984253,112.31511688232422,338.4258728027344,199.7607879638672,379.7043762207031,3609.6264326260425,False
0000162_00801_d_0000001.jpg,6,3,truck,0.5735844969749451,350.6544189453125,206.82261657714844,387.10125732421875,242.49517822265625,1300.1520888553932,True
0000162_00801_d_0000001.jpg,8,1,car,0.4642825126647949,522.367919921875,165.8517608642578,537.2886352539062,185.98475646972656,300.39869621023536,True
0000162_00801_d_0000001.jpg,11,0,pedestrian,0.30165791511535645,54.97696304321289,312.39984130859375,72.3377685546875,357.6062927246094,784.8204108973732,False
0000162_00801_d_0000001.jpg,13,3,truck,0.27792489528656006,183.83885192871094,232.22227478027344,266.06488037109375,300.1168212890625,5582.698912314372,False
0000165_04325_d_0000105.jpg,5,1,car,0.5425456166267395,769.3607177734375,675.4246826171875,809.127197265625,706.1929321289062,1223.5449632182717,False
0000165_04325_d_0000105.jpg,8,1,car,0.330169141292572,902.4664916992188,642.847412109375,925.8521118164062,670.1856079101562,639.3206616863608,False
0000165_04325_d_0000105.jpg,10,1,car,0.3174495995044708,725.50927734375,715.2764282226562,783.5870971679688,750.8676147460938,2067.0585182383657,False
0000165_04325_d_0000105.jpg,11,0,pedestrian,0.29456329345703125,65.72694396972656,1005.3511962890625,116.69287109375,1079.9556884765625,3802.287111952901,False
0000165_04325_d_0000105.jpg,13,1,car,0.2805316150188446,893.6354370117188,643.1199340820312,919.7642211914062,668.3287353515625,658.6753278002143,False
0000193_01705_d_0000112.jpg,8,0,pedestrian,0.6357467174530029,335.4846496582031,278.0011901855469,347.0083923339844,307.0528564453125,334.7839262802154,False
0000193_01705_d_0000112.jpg,11,1,car,0.3776628375053406,199.51370239257812,179.60079956054688,219.45799255371094,201.22193908691406,431.21828032820486,False
0000193_01705_d_0000112.jpg,12,0,pedestrian,0.3393920063972473,252.99705505371094,404.9043273925781,269.5036926269531,440.8636779785156,593.5679674912244,False
0000193_01705_d_0000112.jpg,13,0,pedestrian,0.32488393783569336,423.445068359375,204.10113525390625,432.8741455078125,223.9990997314453,187.6194421555847,False
0000194_00399_d_0000121.jpg,2,1,car,0.8647499680519104,128.1881561279297,351.2477111816406,201.63388061523438,390.7650146484375,2902.3769829035737,True
0000194_00399_d_0000121.jpg,5,1,car,0.7353582382202148,512.3510131835938,162.59262084960938,528.47265625,179.1339569091797,266.6735157938674,True
0000194_00399_d_0000121.jpg,6,0,pedestrian,0.7179303765296936,429.5849304199219,250.95240783691406,438.8499755859375,273.6868591308594,210.6357180629857,False
0000194_00399_d_0000121.jpg,7,1,car,0.6829830408096313,98.28424835205078,375.4837951660156,185.01718139648438,421.7107849121094,4009.4024064936675,True
0000194_00399_d_0000121.jpg,9,0,pedestrian,0.6671657562255859,683.8054809570312,349.6555480957031,695.5982055664062,380.9773254394531,369.36909449100494,False
0000194_00399_d_0000121.jpg,10,0,pedestrian,0.6351568102836609,406.52783203125,385.83905029296875,419.282958984375,417.54669189453125,404.4349940121174,False
0000194_00399_d_0000121.jpg,12,0,pedestrian,0.5649607181549072,283.94659423828125,411.2267150878906,299.5191650390625,446.1512145996094,543.8642413280904,False
0000194_00399_d_0000121.jpg,13,1,car,0.5648452043533325,370.02154541015625,172.6779327392578,403.4050598144531,193.50894165039062,695.4122860408388,True
0000194_00399_d_0000121.jpg,14,1,car,0.4697861075401306,560.9036865234375,213.1693878173828,579.65771484375,231.35110473632812,340.9804340098053,False
0000194_00399_d_0000121.jpg,16,1,car,0.41340893507003784,596.3509521484375,158.81382751464844,626.3319702148438,173.62612915039062,444.0878829462454,True
0000194_00399_d_0000121.jpg,17,0,pedestrian,0.40789687633514404,397.4854736328125,319.13287353515625,408.8592529296875,346.649658203125,312.9698357731104,False
0000194_00399_d_0000121.jpg,18,1,car,0.4071507453918457,456.4413757324219,197.87875366210938,474.6552429199219,220.60140991210938,413.8674430847168,True
0000194_00399_d_0000121.jpg,19,0,pedestrian,0.39598265290260315,416.49072265625,334.9836730957031,428.632080078125,362.8179016113281,337.94531697034836,False
0000194_00399_d_0000121.jpg,21,0,pedestrian,0.359117716550827,416.8301696777344,253.068115234375,425.23681640625,274.5907287597656,180.93300858233124,False
0000194_00399_d_0000121.jpg,22,1,car,0.35794663429260254,563.7274780273438,198.15060424804688,600.9146728515625,215.36924743652344,640.3130388585851,False
0000194_00399_d_0000121.jpg,23,0,pedestrian,0.3468645513057709,334.24908447265625,329.0850524902344,345.6771240234375,355.333984375,299.9738317448646,False
0000194_00399_d_0000121.jpg,24,1,car,0.32513946294784546,453.3582458496094,136.16213989257812,467.796875,149.14688110351562,187.48186295852065,False
0000194_00399_d_0000121.jpg,25,1,car,0.32431313395500183,596.004150390625,159.96800231933594,626.4807739257812,174.2454071044922,435.12709069624543,False
0000194_00399_d_0000121.jpg,26,1,car,0.29560211300849915,449.67388916015625,53.43227005004883,458.78790283203125,64.18141174316406,97.96782435197383,True
0000194_00399_d_0000121.jpg,27,0,pedestrian,0.2747766375541687,379.35687255859375,383.4631652832031,390.77978515625,416.5485534667969,377.9314974807203,False
0000194_00399_d_0000121.jpg,28,0,pedestrian,0.26581013202667236,327.7632141113281,468.13568115234375,342.6106262207031,501.00933837890625,488.08873638510704,False
